studentid;emaildatum;anzahl_emails
31251477;15.09.2019;1
31240641;15.09.2019;1
31242372;16.09.2019;1
31220883;16.09.2019;2
31247928;16.09.2019;1
31246611;16.09.2019;1
31259265;17.09.2019;1
30718431;17.09.2019;1
31250103;17.09.2019;1
31248000;18.09.2019;1
31254429;18.09.2019;1
31211595;10.10.2019;1
31227951;10.10.2019;2
28236960;10.10.2019;1
31252398;10.10.2019;1
31247922;18.09.2019;1
31260360;18.09.2019;1
31277706;18.09.2019;1
31255902;18.09.2019;2
31238385;11.10.2019;1
31253040;18.09.2019;1
31241112;11.10.2019;1
31232187;18.09.2019;1
31242267;18.09.2019;1
31231797;18.09.2019;1
30764454;18.09.2019;1
30446295;11.10.2019;1
31256889;11.10.2019;1
31261275;18.09.2019;1
31249107;11.10.2019;1
30413823;18.09.2019;2
31232259;18.09.2019;2
31250079;18.09.2019;1
31285377;18.09.2019;2
31252137;18.09.2019;1
31250235;19.09.2019;1
30960273;11.10.2019;1
31253181;11.10.2019;1
31229592;19.09.2019;1
31238748;11.10.2019;1
31241031;12.10.2019;1
30708663;19.09.2019;1
30854331;12.10.2019;2
30699204;19.09.2019;1
30279810;19.09.2019;2
31253289;19.09.2019;1
31224870;19.09.2019;1
31247121;19.09.2019;1
31256799;19.09.2019;1
31234797;12.10.2019;1
31251270;12.10.2019;1
31253007;13.10.2019;1
31237107;14.10.2019;1
31235631;14.10.2019;1
31240086;14.10.2019;1
31242927;14.10.2019;1
31241688;14.10.2019;1
31248984;14.10.2019;1
31252413;14.10.2019;1
31232880;15.10.2019;1
28011084;15.10.2019;2
31250745;01.10.2019;1
31246332;01.10.2019;1
31242369;16.10.2019;2
31237152;01.10.2019;1
31255728;16.10.2019;1
31229067;01.10.2019;2
31232358;16.10.2019;1
31213653;21.02.2020;1
30893037;21.02.2020;1
31255515;05.01.2020;1
31233336;21.02.2020;1
31235436;21.02.2020;1
31241553;21.02.2020;1
31222965;05.01.2020;1
31252182;21.02.2020;1
31224720;21.02.2020;1
31008384;05.01.2020;1
31246086;21.02.2020;1
31261662;05.01.2020;1
31246449;05.01.2020;1
31237677;05.01.2020;2
31250466;21.02.2020;1
31235676;21.02.2020;1
30413823;21.02.2020;1
31244808;21.02.2020;1
31238577;22.02.2020;2
31217265;22.02.2020;2
31244058;22.02.2020;1
31235946;22.02.2020;1
31260423;22.02.2020;1
31255911;06.01.2020;1
31261452;06.01.2020;1
31248885;22.02.2020;1
31228776;06.01.2020;1
31254297;06.01.2020;2
31239162;06.01.2020;1
31241172;06.01.2020;1
31235523;22.02.2020;2
31240260;06.01.2020;1
31237419;06.01.2020;1
31250640;07.01.2020;1
31234368;22.02.2020;1
31179504;22.02.2020;1
31225731;22.02.2020;1
31236897;22.02.2020;1
31169940;22.02.2020;1
31249917;07.01.2020;1
31252398;07.01.2020;1
27268146;23.02.2020;1
31247634;07.01.2020;1
31237374;07.01.2020;1
31195344;23.02.2020;1
31241208;07.01.2020;1
31229520;23.02.2020;1
31249479;08.01.2020;2
30224022;23.02.2020;1
31251150;23.02.2020;1
31214088;08.01.2020;2
31252416;23.02.2020;1
31229628;23.02.2020;1
31236684;23.02.2020;1
31234260;08.01.2020;1
31233708;23.02.2020;1
31248951;08.01.2020;1
31257435;08.01.2020;1
31224711;24.02.2020;1
31253907;08.01.2020;1
31250649;08.01.2020;1
31257519;08.01.2020;1
31244391;24.02.2020;1
31249476;24.02.2020;1
31226706;24.02.2020;1
31228176;08.01.2020;1
31124889;25.02.2020;1
31245111;08.01.2020;1
31245780;25.02.2020;1
31250295;25.02.2020;1
31261599;08.01.2020;2
31202601;25.02.2020;1
31250739;25.02.2020;1
31257219;08.01.2020;1
31235982;25.02.2020;1
31242012;08.01.2020;1
31257216;25.02.2020;1
31253034;25.02.2020;1
31255878;25.02.2020;1
31250418;25.02.2020;1
31244520;25.02.2020;1
31222575;25.02.2020;1
30725295;25.02.2020;1
31202646;26.02.2020;1
31246029;26.02.2020;1
31262271;26.02.2020;2
31247742;26.02.2020;1
30060699;26.02.2020;1
31241046;26.02.2020;1
31249584;26.02.2020;1
31233948;26.02.2020;1
30262299;09.01.2020;1
27324969;09.01.2020;1
28015575;09.01.2020;1
30446295;09.01.2020;1
31232922;09.01.2020;1
31231608;09.01.2020;1
31237680;09.01.2020;1
31252383;09.01.2020;1
31286478;07.07.2019;1
31229241;07.07.2019;1
31226622;09.01.2020;1
31227564;07.07.2019;1
30716682;09.01.2020;3
30837972;07.07.2019;1
31252287;07.07.2019;1
31256061;08.07.2019;1
31253022;09.01.2020;1
31260294;08.07.2019;1
31247454;08.07.2019;1
31219161;08.07.2019;1
30359907;08.07.2019;1
31240866;09.01.2020;1
31255425;08.07.2019;1
31255536;08.07.2019;1
31231812;09.07.2019;1
31254123;09.07.2019;1
31254624;09.07.2019;1
31260924;10.07.2019;1
31253463;10.07.2019;1
30652092;10.07.2019;1
31245306;10.07.2019;1
31254258;10.07.2019;1
31254495;10.07.2019;2
31256928;10.07.2019;2
31195467;10.01.2020;1
31236495;10.01.2020;1
31255665;10.07.2019;1
28081056;10.07.2019;1
30200334;10.07.2019;1
31253145;10.07.2019;1
31250235;10.07.2019;1
31210560;10.07.2019;1
30616761;10.01.2020;1
31259739;10.07.2019;1
31251477;10.07.2019;1
31254630;10.07.2019;1
31244895;10.07.2019;1
31250208;10.01.2020;1
31258026;10.07.2019;1
31240368;10.07.2019;1
31237119;10.07.2019;1
31257495;10.07.2019;1
31255848;10.07.2019;1
31286478;10.07.2019;1
31255545;10.07.2019;1
31239633;10.07.2019;1
31224801;10.07.2019;1
31256010;10.07.2019;1
31255227;11.07.2019;1
31253052;11.07.2019;1
31237566;10.01.2020;1
31239633;11.07.2019;1
31236873;11.07.2019;1
31261944;10.01.2020;2
31238586;11.07.2019;1
30311388;11.07.2019;1
31253403;11.07.2019;1
31253754;11.07.2019;1
31255221;11.07.2019;1
31256511;11.07.2019;1
31255851;11.07.2019;1
31242159;11.07.2019;1
31220256;10.01.2020;1
31255620;11.07.2019;1
31234623;11.07.2019;1
31253964;11.07.2019;1
31232676;11.07.2019;1
31254681;11.07.2019;1
27675516;11.07.2019;1
31241532;11.07.2019;1
31165077;11.07.2019;1
31260234;10.01.2020;1
30140607;10.01.2020;1
31251348;12.07.2019;1
31246599;11.07.2019;2
31260486;11.07.2019;1
31201731;11.07.2019;1
31256808;11.07.2019;1
31256850;11.07.2019;1
31241472;11.07.2019;1
31252095;11.07.2019;1
31257927;11.07.2019;1
31232223;11.07.2019;1
31249479;10.01.2020;1
31254396;11.07.2019;1
31254540;11.07.2019;1
31235301;11.07.2019;1
31269759;11.07.2019;1
31250628;11.07.2019;1
31257288;11.07.2019;1
31248885;10.01.2020;1
31255452;12.07.2019;1
31256664;12.07.2019;1
31256091;12.07.2019;1
31253763;12.07.2019;1
31256976;12.07.2019;1
31248465;12.07.2019;1
31222590;12.07.2019;1
31231002;10.01.2020;1
31250523;12.07.2019;1
31262466;12.07.2019;1
31253760;12.07.2019;1
31237152;11.01.2020;1
27938463;12.07.2019;1
31230777;12.07.2019;1
31258503;12.07.2019;1
31261011;12.07.2019;2
31256979;12.07.2019;1
31254765;12.07.2019;1
31254846;12.07.2019;1
31256646;12.07.2019;1
31247196;11.01.2020;2
30538281;12.07.2019;1
31257900;12.07.2019;1
31245684;12.07.2019;1
31251792;13.07.2019;1
31260651;13.07.2019;1
31259160;13.07.2019;1
31257822;13.07.2019;1
31257564;13.07.2019;1
31260678;13.07.2019;1
31256991;13.07.2019;1
31260018;13.07.2019;1
30720570;13.07.2019;1
28145934;13.07.2019;1
31257435;13.07.2019;1
31257177;13.07.2019;1
31243137;11.01.2020;1
30983178;13.07.2019;1
31259031;13.07.2019;1
31255908;13.07.2019;1
31258902;13.07.2019;1
31243992;13.07.2019;1
28115094;13.07.2019;1
30763155;13.07.2019;1
31256979;13.07.2019;2
31255911;11.01.2020;1
30144405;13.07.2019;1
31258176;13.07.2019;1
31256379;13.07.2019;1
31258200;13.07.2019;1
31235613;11.01.2020;1
31250163;14.07.2019;1
27482148;14.07.2019;1
31250454;14.07.2019;1
30216705;14.07.2019;1
31246782;14.07.2019;1
31255647;14.07.2019;1
31260231;11.01.2020;1
31259199;14.07.2019;1
31240926;14.07.2019;1
31254120;14.07.2019;1
31238223;14.07.2019;1
30611949;14.07.2019;1
31260108;14.07.2019;1
31249884;11.01.2020;1
31222941;14.07.2019;1
31248951;11.01.2020;1
31258185;14.07.2019;1
31231446;14.07.2019;2
28077948;15.07.2019;1
31260984;15.07.2019;1
31229436;11.01.2020;1
31255659;15.07.2019;1
30680514;11.01.2020;1
31255665;15.07.2019;1
31259289;11.01.2020;1
31159308;15.07.2019;1
31257840;15.07.2019;1
31254009;15.07.2019;1
31257885;15.07.2019;1
31257963;16.07.2019;1
31240929;16.07.2019;1
31257624;16.07.2019;1
30936000;12.01.2020;1
31250442;16.07.2019;1
31258704;16.07.2019;1
31239096;16.07.2019;1
31255320;16.07.2019;1
30832059;16.07.2019;1
30688308;16.07.2019;1
31258923;16.07.2019;1
31257546;16.07.2019;1
31259979;16.07.2019;1
31256979;16.07.2019;1
31258017;16.07.2019;1
31249260;17.07.2019;2
31254120;17.07.2019;1
31260060;17.07.2019;1
31252188;17.07.2019;1
31257363;17.07.2019;1
31245336;17.07.2019;1
31234902;12.01.2020;1
31260939;17.07.2019;1
31251318;17.07.2019;1
31256334;17.07.2019;1
31165077;17.07.2019;2
31245651;17.07.2019;1
31258155;17.07.2019;1
31224552;17.07.2019;1
31257513;17.07.2019;1
31238202;17.07.2019;1
31257840;17.07.2019;2
31254624;12.01.2020;1
31261746;17.07.2019;1
31238274;17.07.2019;1
30262593;17.07.2019;1
31251207;17.07.2019;1
31248114;17.07.2019;1
31258080;17.07.2019;1
31256667;17.07.2019;1
31075023;17.07.2019;1
31257036;17.07.2019;1
31249200;18.07.2019;1
31259061;12.01.2020;1
31258632;18.07.2019;1
31259820;18.07.2019;1
31258539;18.07.2019;1
31228584;12.01.2020;1
31258014;18.07.2019;1
31253829;12.01.2020;1
31230096;18.07.2019;1
30359907;18.07.2019;1
31260420;18.07.2019;2
31229664;12.01.2020;1
30665712;18.07.2019;2
31222326;18.07.2019;1
31248294;18.07.2019;1
31255659;18.07.2019;1
31224801;18.07.2019;1
31259763;18.07.2019;1
31241472;12.01.2020;1
28055844;18.07.2019;1
31226604;12.01.2020;2
31256928;18.07.2019;1
31258695;18.07.2019;1
31259166;18.07.2019;3
31249050;18.07.2019;1
31255590;18.07.2019;1
31258281;19.07.2019;1
31258167;19.07.2019;1
31258155;19.07.2019;1
31236114;19.07.2019;1
31257633;19.07.2019;1
31246782;19.07.2019;1
31257216;28.06.2019;1
31258383;19.07.2019;1
31261485;19.07.2019;1
31252386;19.07.2019;1
31256067;19.07.2019;1
31229211;19.07.2019;1
31250745;28.06.2019;1
31254441;28.06.2019;1
31252872;28.06.2019;1
31259997;28.06.2019;1
31259160;19.07.2019;1
31246773;28.06.2019;1
31242711;19.07.2019;1
31251147;28.06.2019;1
31259655;19.07.2019;1
31228806;28.06.2019;1
28144251;28.06.2019;1
31255962;28.06.2019;1
27873318;19.07.2019;1
31255425;28.06.2019;1
31176276;19.07.2019;1
31240497;28.06.2019;1
31252188;28.06.2019;1
31246575;20.07.2019;1
31234107;28.06.2019;1
31256598;28.06.2019;1
31252806;20.07.2019;1
31258935;20.07.2019;1
31240683;28.06.2019;1
31246644;28.06.2019;1
31247214;28.06.2019;1
31244763;20.07.2019;1
31261869;20.07.2019;1
31259079;20.07.2019;2
30164247;29.06.2019;1
31250292;29.06.2019;1
30210021;29.06.2019;1
31239804;20.07.2019;1
31257441;29.06.2019;1
28055844;20.07.2019;1
31254711;29.06.2019;1
31258860;20.07.2019;1
30574392;20.07.2019;1
28015575;20.07.2019;2
31259751;20.07.2019;1
31236357;20.07.2019;1
31251690;29.06.2019;1
31243560;20.07.2019;1
31258632;29.06.2019;2
31251228;29.06.2019;1
31256928;29.06.2019;1
31252878;29.06.2019;1
31254723;29.06.2019;1
31252560;29.06.2019;1
31255581;29.06.2019;2
31259352;20.07.2019;1
31241640;29.06.2019;1
31260660;20.07.2019;1
31253226;29.06.2019;1
31255797;20.07.2019;1
31245063;20.07.2019;1
31253676;29.06.2019;1
31259988;20.07.2019;2
31246653;20.07.2019;1
31258125;21.07.2019;2
31259178;21.07.2019;1
31258695;21.07.2019;1
31253313;29.06.2019;1
31242078;29.06.2019;1
31259268;21.07.2019;2
31253313;30.06.2019;1
31243452;21.07.2019;1
31250610;30.06.2019;1
31256685;30.06.2019;1
31259193;21.07.2019;1
31258344;21.07.2019;2
31258365;21.07.2019;2
31257285;21.07.2019;1
31259994;21.07.2019;1
31227846;30.06.2019;1
31254777;30.06.2019;1
31259199;30.06.2019;1
31259811;30.06.2019;1
30413823;30.06.2019;1
31204320;21.07.2019;1
31251276;30.06.2019;1
31251786;30.06.2019;2
30993180;30.06.2019;1
31253754;30.06.2019;1
31241529;30.06.2019;1
31260645;22.07.2019;1
31253007;01.07.2019;2
31248759;01.07.2019;1
31241427;22.07.2019;1
31265391;22.07.2019;1
31258383;22.07.2019;1
30977811;22.07.2019;1
31256028;22.07.2019;1
31259676;22.07.2019;1
31258431;22.07.2019;1
31258695;01.07.2019;1
31253754;01.07.2019;1
31254654;01.07.2019;1
31261752;22.07.2019;2
30106908;22.07.2019;1
31257702;02.07.2019;1
31239633;02.07.2019;1
31261062;23.07.2019;1
31248483;02.07.2019;1
31253247;23.07.2019;1
30627717;23.07.2019;1
31173168;02.07.2019;1
31243062;02.07.2019;1
28263012;23.07.2019;1
31259811;03.07.2019;1
31247235;23.07.2019;1
31260738;23.07.2019;1
31221384;23.07.2019;1
31248357;03.07.2019;1
31253280;03.07.2019;1
31254474;03.07.2019;1
31255482;03.07.2019;1
31232259;03.07.2019;1
31231458;24.07.2019;1
31253706;03.07.2019;1
27441030;03.07.2019;1
31254780;03.07.2019;2
31252209;24.07.2019;1
31260639;24.07.2019;1
31241106;24.07.2019;1
31002582;24.07.2019;1
31262175;03.07.2019;1
31257441;24.07.2019;1
31262055;24.07.2019;1
31257459;24.07.2019;1
31254273;04.07.2019;1
31260822;24.07.2019;1
31253280;24.07.2019;1
31238190;04.07.2019;1
31245384;04.07.2019;1
31248627;04.07.2019;1
30413823;24.07.2019;1
31232022;04.07.2019;1
31241304;24.07.2019;1
31259808;24.07.2019;1
31257087;24.07.2019;1
31255857;04.07.2019;2
31240659;04.07.2019;1
31245933;04.07.2019;1
31181550;25.07.2019;1
30798630;25.07.2019;1
30534762;25.07.2019;1
31249200;04.07.2019;1
31253391;25.07.2019;1
31257486;25.07.2019;1
30775416;05.07.2019;1
31261131;25.07.2019;1
30851823;25.07.2019;1
31234920;25.07.2019;1
31231986;25.07.2019;1
31255704;25.07.2019;1
31253358;05.07.2019;1
27954357;05.07.2019;2
31259262;05.07.2019;1
31241196;25.07.2019;1
30340290;25.07.2019;1
30200334;05.07.2019;1
31255416;05.07.2019;1
30465954;25.07.2019;1
31206468;05.07.2019;1
31238028;25.07.2019;1
31260927;25.07.2019;1
31262565;25.07.2019;1
31262061;25.07.2019;1
30948093;05.07.2019;1
27331089;05.07.2019;1
31256331;05.07.2019;1
31253754;06.07.2019;1
31136100;06.07.2019;2
31253451;06.07.2019;1
31233261;06.07.2019;1
31253295;06.07.2019;1
31254225;06.07.2019;2
31255857;06.07.2019;1
30591135;06.07.2019;1
31260522;06.07.2019;1
31258833;06.07.2019;1
31260723;06.07.2019;1
31257699;06.07.2019;1
31238769;06.07.2019;1
31193523;06.07.2019;1
31223433;09.08.2019;1
31040358;09.08.2019;1
31262385;09.08.2019;1
28178484;09.08.2019;1
30260598;09.08.2019;1
31261476;26.07.2019;1
31227519;26.07.2019;1
31259919;26.07.2019;2
30854331;09.08.2019;1
31276299;26.07.2019;1
31235247;10.08.2019;1
31259190;26.07.2019;1
30094062;10.08.2019;1
31252014;27.07.2019;1
28055844;27.07.2019;1
31248576;10.08.2019;1
31243452;27.07.2019;2
31176276;27.07.2019;1
31260453;27.07.2019;1
31238190;27.07.2019;1
31246644;27.07.2019;1
31259166;27.07.2019;2
31214115;10.08.2019;1
31260486;28.07.2019;1
31261383;28.07.2019;1
31258440;28.07.2019;1
31253994;10.08.2019;1
31252560;28.07.2019;1
31259997;10.08.2019;1
31260279;28.07.2019;1
31261626;28.07.2019;1
30540852;10.08.2019;1
31237077;28.07.2019;1
31256133;10.08.2019;1
31253742;28.07.2019;1
31252035;28.07.2019;1
31247613;10.08.2019;1
31259085;10.08.2019;1
31232370;10.08.2019;1
31239009;29.07.2019;1
31226622;10.08.2019;1
31245711;29.07.2019;1
31237572;10.08.2019;1
27986154;10.08.2019;2
30465954;29.07.2019;2
31244742;29.07.2019;1
31239663;11.08.2019;1
31232358;11.08.2019;1
31258344;11.08.2019;1
31260153;29.07.2019;1
31262493;29.07.2019;1
31257117;11.08.2019;1
31038984;11.08.2019;1
31261860;30.07.2019;1
31230192;30.07.2019;1
30606432;11.08.2019;1
30953508;11.08.2019;1
31258569;11.08.2019;1
27379470;30.07.2019;1
31232241;30.07.2019;1
31251336;30.07.2019;2
31251774;11.08.2019;1
31252752;11.08.2019;1
31258512;31.07.2019;1
30374043;31.07.2019;1
31251912;31.07.2019;1
31229502;11.08.2019;1
31243101;31.07.2019;1
31259541;31.07.2019;1
30540852;31.07.2019;1
31261731;31.07.2019;1
31252416;11.08.2019;1
31261854;11.08.2019;1
31254123;11.08.2019;1
30574392;31.07.2019;1
31224864;31.07.2019;1
31232964;12.08.2019;1
31240521;31.07.2019;1
31246599;31.07.2019;1
31250916;12.08.2019;1
30885660;12.08.2019;1
31230081;31.07.2019;1
31255389;12.08.2019;1
31259862;31.07.2019;1
31236189;31.07.2019;1
31245495;12.08.2019;1
31235880;13.08.2019;1
31256895;13.08.2019;1
30829062;13.08.2019;1
31248987;13.08.2019;1
31246668;13.08.2019;1
31259919;01.08.2019;1
31251435;13.08.2019;1
31233894;13.08.2019;1
31244130;13.08.2019;1
31239492;13.08.2019;1
31236369;01.08.2019;1
31250292;01.08.2019;1
30560868;14.08.2019;1
31235976;01.08.2019;1
31229307;01.08.2019;1
31232358;14.08.2019;1
31106202;01.08.2019;1
31257024;01.08.2019;1
31244760;14.08.2019;1
31257495;14.08.2019;2
31240038;14.08.2019;1
30210021;01.08.2019;1
30374043;14.08.2019;1
31242585;14.08.2019;1
31261143;01.08.2019;1
31243269;14.08.2019;1
31233558;01.08.2019;1
27947847;14.08.2019;1
31243938;02.08.2019;1
31277706;02.08.2019;2
31260210;14.08.2019;1
31262055;14.08.2019;1
31251291;02.08.2019;1
31260420;02.08.2019;1
31228566;02.08.2019;1
31261323;02.08.2019;1
31253706;02.08.2019;1
31242345;14.08.2019;1
31215450;02.08.2019;1
30460641;02.08.2019;1
31162077;02.08.2019;1
31251270;02.08.2019;1
31237431;02.08.2019;2
31260126;14.08.2019;1
31228695;14.08.2019;1
31236216;02.08.2019;1
31286478;14.08.2019;1
31239492;02.08.2019;1
31261131;14.08.2019;1
31241256;14.08.2019;1
31255167;14.08.2019;1
30465042;14.08.2019;1
31251681;02.08.2019;1
30881562;02.08.2019;1
31253418;02.08.2019;1
31259856;02.08.2019;1
30515013;14.08.2019;1
31261371;02.08.2019;1
31259451;02.08.2019;1
31235931;02.08.2019;1
31253082;02.08.2019;1
31231446;02.08.2019;1
31241898;14.08.2019;1
31262424;14.08.2019;1
30893037;14.08.2019;1
31227003;03.08.2019;2
31256151;03.08.2019;1
31260105;03.08.2019;1
31255620;03.08.2019;2
31244145;03.08.2019;1
31260471;15.08.2019;1
31252782;03.08.2019;1
31256736;15.08.2019;1
31253310;03.08.2019;1
31238394;03.08.2019;1
31261731;03.08.2019;1
31232223;03.08.2019;1
31255119;15.08.2019;2
31240695;15.08.2019;1
31244892;15.08.2019;1
31222521;15.08.2019;1
31229067;03.08.2019;1
31260837;03.08.2019;1
31241367;03.08.2019;1
27620070;03.08.2019;1
31219767;03.08.2019;1
31252278;03.08.2019;1
31238661;15.08.2019;1
31225521;03.08.2019;1
27932685;03.08.2019;1
28093434;03.08.2019;1
31260420;15.08.2019;1
31255689;15.08.2019;1
30627717;03.08.2019;1
31259352;15.08.2019;1
31237431;03.08.2019;2
31244697;03.08.2019;1
31255659;03.08.2019;1
31250718;15.08.2019;1
31257219;03.08.2019;1
31222521;03.08.2019;2
31259355;03.08.2019;1
31243086;03.08.2019;1
31232214;03.08.2019;2
30837972;15.08.2019;1
31258482;03.08.2019;1
31223829;03.08.2019;1
31229574;03.08.2019;1
31247451;03.08.2019;1
30412512;03.08.2019;1
31219455;03.08.2019;1
31250916;16.08.2019;2
31138833;16.08.2019;1
31243203;03.08.2019;1
27955488;03.08.2019;1
31247214;03.08.2019;1
31255536;03.08.2019;1
27155466;16.08.2019;1
31237359;04.08.2019;1
31262175;16.08.2019;1
31251945;16.08.2019;2
31244943;16.08.2019;1
31205301;04.08.2019;1
31261338;04.08.2019;1
31258482;16.08.2019;1
31261182;04.08.2019;2
31240062;16.08.2019;1
31229928;16.08.2019;1
31252641;16.08.2019;1
31157433;04.08.2019;1
31258137;16.08.2019;1
31256202;16.08.2019;1
31238787;16.08.2019;1
31240929;16.08.2019;1
31184367;04.08.2019;1
31259019;16.08.2019;1
31245732;16.08.2019;1
31248483;04.08.2019;1
31247838;04.08.2019;1
31237209;04.08.2019;1
30867684;04.08.2019;2
31241040;04.08.2019;1
31262469;04.08.2019;1
31249776;04.08.2019;1
31237260;17.08.2019;1
31234041;04.08.2019;1
31258440;05.08.2019;1
31258185;17.08.2019;2
31255122;05.08.2019;2
31242987;05.08.2019;1
31258632;05.08.2019;1
31230561;05.08.2019;1
30638421;17.08.2019;1
31248885;05.08.2019;1
31249047;17.08.2019;1
31281789;17.08.2019;2
31230192;05.08.2019;1
31254009;05.08.2019;1
31240908;05.08.2019;1
31262112;18.08.2019;2
31235460;18.08.2019;1
31244886;06.08.2019;1
30839070;06.08.2019;1
31258011;06.08.2019;1
30172500;06.08.2019;1
31247196;06.08.2019;1
31256301;06.08.2019;1
31254783;06.08.2019;1
31226055;18.08.2019;1
31255221;06.08.2019;1
28015575;06.08.2019;1
31270566;06.08.2019;1
31256355;18.08.2019;1
31252398;06.08.2019;1
31246581;18.08.2019;1
31252143;06.08.2019;1
31249119;18.08.2019;2
31249050;06.08.2019;1
31234506;06.08.2019;1
31239162;06.08.2019;1
31235436;18.08.2019;1
31261197;07.08.2019;1
31239669;07.08.2019;1
31246554;07.08.2019;1
30922611;07.08.2019;1
31258569;07.08.2019;1
31248789;08.08.2019;1
31262193;08.08.2019;1
31223277;08.08.2019;1
31253268;08.08.2019;1
31261098;08.08.2019;1
